search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__reply_count,f__follower_count,f__praise_count,f__scrap_count,f__view_count,f__user_card_count,f__created_at,f__has_tag,f__is_project
월넛인테리어,1,0.06153846153846154,12053456,129.67,1.65,11,1,6,1,0,195,157,22,17,0.0,0.23395628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8332133,1.0986123,0.0,0.0,0.00095216854,1.0,0.0
월넛인테리어,0,0.02962962962962963,16059973,142.43,57.78,7,0,7,0,0,195,157,22,17,0.0,0.27693245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849067,0.0,0.0,0.0,0.3941974,1.0,0.0
월넛인테리어,1,0.06153846153846154,2178647,144.71,22.6,12,1,6,1,1,195,157,22,17,0.16358873,0.15608904,0.0,0.0,0.21440636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,4.158883,7.09091,0.0,1.8202692e-12,1.0,1.0
월넛인테리어,0,0.02702702702702703,11889529,37.8,16.04,25,0,17,0,0,195,157,22,17,0.0991915,0.28724733,0.0,0.0,0.072179936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18411118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,5.521461,0.0,0.0006533993,1.0,0.0
월넛인테리어,0,0.029411764705882353,16191191,54.06,9.76,18,0,14,0,0,195,157,22,17,0.0,0.2076217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,2.6390574,0.0,0.4614077,1.0,1.0
월넛인테리어,0,0.03636363636363637,14384677,54.5,6.5,2,0,2,0,0,195,157,22,17,0.0,0.13314128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,0.6931472,6.369901,0.0,0.040820643,0.0,0.0
월넛인테리어,0,0.034782608695652174,1217088,195.56,2.31,9,0,3,0,0,195,157,22,17,0.33349952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256,6.9255953,0.0,1.0715791e-14,1.0,1.0
월넛인테리어,0,0.05405405405405406,3952967,38.96,17.85,25,1,17,1,0,195,157,22,17,0.0,0.28907752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,5.220356,6.7753663,9.487442,0.0,1.5764791e-10,1.0,0.0
월넛인테리어,0,0.03636363636363637,9698303,199.8,98.4,5,0,2,0,0,195,157,22,17,0.0,0.33673245,0.0,0.0,0.09389001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23708895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978953,1.3862944,0.0,0.0,1.3027961e-05,1.0,0.0
월넛인테리어,0,0.03636363636363637,13594918,61.5,0.5,2,0,2,0,0,195,157,22,17,0.0,0.13809232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,5.6629605,0.0,0.013368699,1.0,0.0
월넛인테리어,0,0.032,14030947,165.67,38.37,6,0,5,0,0,195,157,22,17,0.25491533,0.19466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16987653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,4.406719,0.0,0.02485065,1.0,1.0
월넛인테리어,0,0.03333333333333333,12926870,195.33,33.85,9,0,4,0,0,195,157,22,17,0.0,0.03970922,0.0,0.0,0.28629512,0.0,0.06638985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.0986123,5.198497,0.0,0.0050471607,1.0,0.0
월넛인테리어,0,0.03076923076923077,14030963,114.0,17.71,13,0,6,0,0,195,157,22,17,0.0,0.19034731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16560848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,4.744932,0.0,0.02485065,1.0,1.0
월넛인테리어,0,0.03076923076923077,15616823,158.1,5.37,10,0,6,0,0,195,157,22,17,0.0,0.17771319,0.0,0.0,0.0,0.0,0.08411796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,3.0445225,7.4656553,0.0,0.23525378,1.0,0.0
월넛인테리어,0,0.03636363636363637,8053441,64.0,1.0,2,0,2,0,0,195,157,22,17,0.0,0.2823188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18411118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.6931472,0.0,0.0,6.1509706e-07,1.0,0.0
월넛인테리어,0,0.03076923076923077,4351163,146.57,12.85,7,0,6,0,0,195,157,22,17,0.16783991,0.0,0.0,0.0,0.30039042,0.0,0.06166408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,2.3978953,6.2989492,8.013012,0.0,4.121552e-10,1.0,1.0
월넛인테리어,0,0.03636363636363637,14030955,178.43,52.87,7,0,2,0,0,195,157,22,17,0.0,0.19918445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17437038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.465736,0.0,0.02485065,1.0,1.0
월넛인테리어,0,0.03333333333333333,8489249,114.2,158.9,5,0,4,0,0,195,157,22,17,0.10485849,0.15768501,0.0,0.0,0.0,0.0,0.04608278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,1.7917595,5.5093884,0.0,1.4433328e-06,1.0,0.0
월넛인테리어,0,0.03125,8460813,60.61,9.8,18,0,12,0,0,195,157,22,17,0.0,0.2657667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0073333,7.309212,0.0,1.3613735e-06,1.0,1.0
월넛인테리어,0,0.03636363636363637,12422784,54.33,0.94,3,0,2,0,0,195,157,22,17,0.0,0.17910844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,4.26268,0.0,0.0019164545,0.0,0.0
월넛인테리어,1,0.06153846153846154,14556833,142.91,4.52,10,1,6,1,0,195,157,22,17,0.29986447,0.18998772,0.0,0.0,0.035242673,0.0,0.0679304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493,0.0,0.0,0.0,0.051977962,1.0,0.0
월넛인테리어,0,0.03333333333333333,3899374,167.0,42.64,5,0,4,0,0,195,157,22,17,0.0,0.21361619,0.0,0.0,0.1737682,0.0,0.08047971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,4.634729,6.944087,0.0,1.394276e-10,1.0,1.0
월넛인테리어,0,0.03333333333333333,12345097,87.2,128.4,5,0,4,0,0,195,157,22,17,0.0,0.23896463,0.0,0.0,0.0,0.0,0.073423594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14712624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,3.1780539,0.0,0.001640957,1.0,0.0
월넛인테리어,2,0.07272727272727274,9303339,153.6,105.82,9,1,2,1,0,195,157,22,17,0.3185901,0.37272647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27693245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.6931472,0.0,0.0,6.0720085e-06,1.0,0.0
월넛인테리어,0,0.04878048780487805,11290498,10.0,1.33,42,1,21,1,0,195,157,22,17,0.0,0.26124373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,4.564348,7.853605,0.0,0.00024412177,1.0,1.0
월넛인테리어,0,0.02857142857142857,15559264,44.08,26.73,25,0,15,0,0,195,157,22,17,0.12874626,0.2892539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,4.394449,0.0,0.21884568,1.0,1.0
월넛인테리어,0,0.034782608695652174,3463623,44.25,1.3,4,0,3,0,0,195,157,22,17,0.2802475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,4.8121843,7.1244783,0.0,4.7467492e-11,0.0,1.0
월넛인테리어,0,0.03636363636363637,10387892,72.67,0.47,3,0,2,0,0,195,157,22,17,0.0,0.20094958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806719e-05,0.0,0.0
월넛인테리어,0,0.03076923076923077,3916560,114.45,18.94,11,0,6,0,0,195,157,22,17,0.0,0.26939714,0.0,0.0,0.0,0.0,0.10326417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,4.3307333,7.647309,0.0,1.4467096e-10,1.0,1.0
월넛인테리어,4,0.1111111111111111,11991855,29.79,2.84,38,4,16,3,0,195,157,22,17,0.0,0.0,0.0,0.0,0.29267603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849067,4.8121843,8.006034,0.0,0.0007851976,1.0,1.0
월넛인테리어,0,0.05714285714285714,998044,102.86,26.35,13,1,8,1,0,195,157,22,17,0.0,0.29617614,0.0,0.0,0.27421975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,4.356709,8.618847,0.0,1.7178563e-15,1.0,1.0
월넛인테리어,0,0.05128205128205128,14519600,16.89,0.66,34,1,19,1,1,195,157,22,17,0.0,0.22675729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8332133,5.26269,0.0,0.04957083,1.0,1.0
월넛인테리어,0,0.03636363636363637,14072518,200.6,46.8,5,0,2,0,0,195,157,22,17,0.21088028,0.05576729,0.0,0.0,0.28282472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,4.0253515,0.0,0.026393028,1.0,1.0
월넛인테리어,1,0.06666666666666667,10780208,183.9,32.69,9,1,4,1,0,195,157,22,17,0.0,0.20094958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445225,4.0253515,8.070281,0.0,9.763838e-05,1.0,0.0
월넛인테리어,0,0.047619047619047616,16526256,5.39,0.53,48,1,22,1,0,195,157,22,17,0.23296365,0.21362643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,3.583519,0.0,0.64387757,0.0,0.0
월넛인테리어,0,0.03636363636363637,7903018,142.0,136.0,2,0,2,0,0,195,157,22,17,0.0,0.22117803,0.0,0.0,0.0,0.0,0.06166408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512436,4.6634393,8.887791,0.0,4.8121814e-07,1.0,0.0
월넛인테리어,0,0.03333333333333333,9566136,113.25,149.97,4,0,4,0,0,195,157,22,17,0.0,0.20094958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.3862944,5.5053315,0.0,1.0052439e-05,0.0,0.0
월넛인테리어,1,0.06153846153846154,12920653,140.9,23.44,9,1,6,1,0,195,157,22,17,0.0,0.0,0.0,0.0,0.21033233,0.0,0.048671924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,4.6821313,6.6783423,0.0,0.00500223,1.0,1.0
월넛인테리어,0,0.03076923076923077,10399820,151.45,2.1,11,0,6,0,0,195,157,22,17,0.0,0.2657667,0.0,0.0,0.16132677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,1.0986123,4.2341065,0.0,4.934173e-05,1.0,0.0
월넛인테리어,0,0.05128205128205128,14496199,32.65,12.86,30,1,19,1,0,195,157,22,17,0.0,0.2443242,0.0,0.0,0.092479385,0.0,0.053979345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.7917595,6.075346,0.0,0.04785724,1.0,0.0
월넛인테리어,0,0.03636363636363637,12544783,195.0,0.0,7,0,2,0,0,195,157,22,17,0.16189109,0.1989533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,0.0,0.0,0.002407904,1.0,0.0
월넛인테리어,0,0.03333333333333333,10458909,70.94,19.73,18,0,10,0,0,195,157,22,17,0.0,0.2159853,0.0,0.0,0.18443592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9957323,6.2265368,0.0,5.4530414e-05,1.0,1.0
월넛인테리어,0,0.03076923076923077,11612244,98.13,83.64,8,0,6,0,0,195,157,22,17,0.22932513,0.0,0.0,0.0,0.05600912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445225,4.406719,9.187992,0.0,0.00042300246,1.0,0.0
월넛인테리어,0,0.034782608695652174,10373811,202.29,3.15,7,0,3,0,0,195,157,22,17,0.0,0.16987653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8332133,6.248043,0.0,4.6709276e-05,1.0,1.0
월넛인테리어,3,0.0967741935483871,13215512,65.0,10.78,23,2,11,2,0,195,157,22,17,0.0,0.1822988,0.0,0.0,0.05811863,0.0,0.096226744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,4.204693,6.660575,0.0,0.0079693,1.0,1.0
월넛인테리어,0,0.03225806451612903,14538036,65.89,1.59,18,0,11,0,0,195,157,22,17,0.0,0.2139974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.3862944,6.5308776,0.0,0.0505385,0.0,0.0
월넛인테리어,0,0.03333333333333333,14486637,102.0,144.5,5,0,4,0,0,195,157,22,17,0.0,0.15082571,0.0,0.0,0.07117503,0.0,0.06638985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13235512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,2.3025851,6.6240654,0.0,0.04706209,1.0,0.0
월넛인테리어,0,0.03636363636363637,14030964,199.2,68.44,5,0,2,0,0,195,157,22,17,0.0,0.19034731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16560848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,4.0073333,0.0,0.02485065,1.0,1.0
월넛인테리어,0,0.046511627906976744,13939002,0.8,1.83,48,1,23,1,0,195,157,22,17,0.25747445,0.03988018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.609438,4.3307333,6.559615,0.0,0.0212933,1.0,1.0
월넛인테리어,0,0.03076923076923077,14030981,152.25,30.38,7,0,6,0,1,195,157,22,17,0.0,0.2089368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18411118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.3025851,3.7376697,0.0,0.02485065,1.0,1.0
월넛인테리어,3,0.09375,12081814,64.48,9.92,21,2,12,2,0,195,157,22,17,0.0,0.25863606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.7917595,1.0986123,6.944087,0.0,0.0009985792,1.0,0.0
월넛인테리어,0,0.03636363636363637,13296634,53.67,0.94,3,0,2,0,0,195,157,22,17,0.0,0.03509223,0.0,0.0,0.1963831,0.0,0.04267739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,3.0445225,5.888878,0.0,0.008925189,1.0,0.0
월넛인테리어,0,0.06060606060606061,12016172,57.77,25.27,25,1,13,1,0,195,157,22,17,0.0,0.2566456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23708895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,1.7917595,7.182352,0.0,0.0008287017,0.0,0.0
월넛인테리어,0,0.032,7038980,160.29,33.29,7,0,5,0,0,195,157,22,17,0.0,0.26939714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,4.691348,5.963579,0.0,1.2034684e-07,0.0,1.0
월넛인테리어,3,0.09230769230769231,11551660,127.79,11.48,12,2,6,2,0,195,157,22,17,0.19766627,0.0,0.0,0.0,0.04634678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,4.7791233,8.70897,0.0,0.00038338435,1.0,1.0
월넛인테리어,0,0.02857142857142857,9324893,40.76,10.66,17,0,8,0,0,195,157,22,17,0.43879256,0.0,0.0,0.0,0.0,0.0,0.063939765,0.0,0.0,0.0,0.0,0.0,0.0,0.4075547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,5.971262,0.0,6.373198e-06,1.0,0.0
월넛인테리어,0,0.05555555555555555,14796223,28.64,1.27,35,1,16,1,0,195,157,22,17,0.0,0.383836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.078639224,1.0,0.0
월넛인테리어,0,0.027586206896551724,14761983,75.74,12.2,18,0,9,0,1,195,157,22,17,0.0,0.0,0.0,0.0,0.29267603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,5.3471074,0.0,0.07543214,1.0,1.0
월넛인테리어,2,0.07272727272727274,12106960,218.0,4.0,5,1,2,1,0,195,157,22,17,0.0,0.21496053,0.0,0.0,0.050931737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942,2.0794415,0.0,0.0,0.0010493995,1.0,0.0
월넛인테리어,1,0.06666666666666667,10528543,99.44,116.36,8,1,4,1,0,195,157,22,17,0.0,0.28907752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.3862944,5.2257466,0.0,6.233143e-05,1.0,0.0
월넛인테리어,0,0.05405405405405406,14596297,34.85,5.92,26,1,17,1,0,195,157,22,17,0.0,0.21999356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,3.1354942,7.8336,0.0,0.05523429,1.0,0.0
월넛인테리어,0,0.03076923076923077,4397356,155.44,0.83,9,0,6,0,0,195,157,22,17,0.0,0.2554665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942,5.68358,0.0,4.6406914e-10,1.0,1.0
월넛인테리어,1,0.06956521739130435,2233189,41.2,1.17,4,1,3,1,0,195,157,22,17,0.0,0.25863606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,2.6390574,3.637586,8.930229,0.0,2.2667647e-12,1.0,0.0
월넛인테리어,1,0.06666666666666667,9734128,79.76,1.66,15,2,10,1,0,195,157,22,17,0.29753768,0.24163446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.871201,6.5132303,0.0,1.3820879e-05,0.0,0.0
솥밥,1,0.06666666666666667,12340308,23.86,1.12,6,1,4,1,0,40,30,10,5,0.70129764,0.56527674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1574059,0.70616794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,5.7268476,0.0,0.0016116783,1.0,0.0
솥밥,1,0.06666666666666667,15984245,0.0,0.0,20,2,10,1,0,40,30,10,5,0.6394678,0.70439065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322991,0.0,1.0553633,1.1041542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322991,0.0,0.0,1.609438,1.0986123,6.5453496,0.0,0.36291853,1.0,0.0
솥밥,0,0.03636363636363637,9787321,72.0,3.0,2,0,2,0,0,40,30,10,5,0.0,0.0,0.0,0.0,0.6878643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1611307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,3.637586,0.0,1.52883e-05,1.0,0.0
솥밥,0,0.034782608695652174,5333911,30.0,1.41,6,0,3,0,0,40,30,10,5,0.6327,0.7462474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94435173,1.1697661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,3.912023,0.0,4.3653867e-09,1.0,0.0
솥밥,0,0.03636363636363637,16295454,56.0,0.0,3,0,2,0,0,40,30,10,5,0.7182877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.6931472,4.4998097,0.0,0.5084533,0.0,0.0
