search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__reply_count,f__follower_count,f__praise_count,f__scrap_count,f__view_count,f__user_card_count,f__created_at,f__has_tag,f__is_project
모듈,1,0.07142857142857142,11866335,91.1,10.57,101,5,64,5,0,1219,837,224,112,0.22202007,0.22774476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22202007,0.22774476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,4.624973,7.4289274,0.0,0.0005592014,1.0,1.0
모듈,1,0.06382978723404255,10548187,223.19,4.26,40,2,27,2,0,1219,837,224,112,0.25799692,0.21574476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25799692,0.21574476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445225,3.3672957,8.039803,0.0,5.7099478e-05,1.0,0.0
모듈,1,0.06349206349206349,14386109,137.92,27.8,61,3,43,3,0,1219,837,224,112,0.26515812,0.1968346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26515812,0.1968346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080503,5.710427,0.0,0.036332857,1.0,1.0
모듈,1,0.05555555555555555,14793355,13.65,1.08,199,7,124,7,0,1219,837,224,112,0.28924358,0.19159463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.0,0.28924358,0.19159463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.6931472,0.0,1.7917595,3.6635616,8.121778,0.0,0.06969891,0.0,0.0
모듈,1,0.07079646017699115,16424973,44.3,14.11,148,8,93,7,0,1219,837,224,112,0.27272817,0.24512033,0.0,0.0,0.10659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272817,0.24512033,0.0,0.0,0.10659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.609438,4.8751974,0.0,0.5189658,1.0,0.0
모듈,1,0.056910569105691054,11539210,28.68,28.25,162,6,103,6,0,1219,837,224,112,0.23134269,0.20677471,0.0,0.0,0.14843161,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.0,0.23134269,0.20677471,0.0,0.0,0.14843161,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.6931472,2.5649493,5.645447,0.0,0.00033639284,1.0,1.0
모듈,1,0.058823529411764705,9469329,191.48,66.37,46,2,31,2,0,1219,837,224,112,0.29827476,0.2364465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29827476,0.2364465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.609438,1.0986123,5.1119876,0.0,7.4104237e-06,0.0,0.0
모듈,1,0.06097560975609756,10663579,89.03,9.02,100,4,62,4,0,1219,837,224,112,0.0,0.20677471,0.0,0.0,0.17516397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20677471,0.0,0.0,0.17516397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,4.65396,6.9206715,0.0,7.085957e-05,1.0,1.0
모듈,1,0.08108108108108109,15089056,112.74,38.58,80,5,54,5,1,1219,837,224,112,0.0,0.20099993,0.0,0.0,0.16005468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20099993,0.0,0.0,0.16005468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.8332133,5.411646,0.0,0.10420868,1.0,1.0
모듈,1,0.07272727272727272,15616870,75.54,115.25,56,5,35,3,0,1219,837,224,112,0.28074318,0.11765288,0.0,0.0,0.1665917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28074318,0.11765288,0.0,0.0,0.1665917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.0986123,5.891644,0.0,0.20899022,1.0,0.0
모듈,1,0.05084745762711865,11178443,150.46,21.89,55,2,39,2,0,1219,837,224,112,0.0,0.21777219,0.0,0.0,0.18981488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21777219,0.0,0.0,0.18981488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.8332133,5.9532433,0.0,0.00017678933,1.0,1.0
모듈,1,0.041237113402061855,11658875,62.32,7.97,109,3,77,3,0,1219,837,224,112,0.12904578,0.19159463,0.0,0.0,0.20714031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904578,0.19159463,0.0,0.0,0.20714031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,3.218876,5.986452,0.0,0.0004083825,1.0,1.0
모듈,1,0.05970149253731343,14172729,125.56,39.13,62,3,47,3,1,1219,837,224,112,0.194849,0.23425968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194849,0.23425968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.0794415,5.739793,0.0,0.026945243,1.0,1.0
모듈,1,0.12121212121212122,14504077,281.63,154.03,21,3,13,3,0,1219,837,224,112,0.0,0.21574476,0.0,0.0,0.10659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21574476,0.0,0.0,0.10659865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,5.963579,0.0,0.04292953,1.0,1.0
모듈,1,0.09090909090909091,13430589,301.59,3.34,20,2,13,2,0,1219,837,224,112,0.2512124,0.18985242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512124,0.18985242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7841897,5.480639,0.0,0.009503277,1.0,0.0
모듈,1,0.07692307692307693,10776448,243.86,99.99,27,2,19,2,0,1219,837,224,112,0.0,0.18780632,0.0,0.0,0.19525875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18780632,0.0,0.0,0.19525875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,2.5649493,7.149132,0.0,8.633373e-05,1.0,0.0
모듈,1,0.03787878787878788,10237325,31.93,31.92,165,4,112,4,0,1219,837,224,112,0.21697728,0.23000517,0.0,0.0,0.13652554,0.0,0.0,0.0,0.0,0.0,0.0,0.23806037,0.0,0.0,0.0,0.21697728,0.23000517,0.0,0.0,0.13652554,0.0,0.0,0.0,0.0,0.0,0.0,0.23806037,0.0,0.0,2.0794415,2.0794415,5.2311087,0.0,3.1446663e-05,1.0,0.0
